Sample in Buffer,Sample in Window,TRIGGER,design_1_i/axis_data_fifo_0_m_axis_tvalid,design_1_i/sticky_bit_0_signal_out,design_1_i/axis_data_fifo_0_m_axis_tdata[31:0],design_1_i/util_vector_logic_0_Res
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
17532,17532,0,1,1,ff69fec3,1
17533,17533,0,1,1,fe8fff12,1
17534,17534,0,1,1,fdec0045,1
17535,17535,0,1,1,fe3801c8,1
17536,17536,0,1,1,0088ff21,1
17537,17537,0,1,1,0000fe87,1
17538,17538,0,1,1,ff15fe80,1
17539,17539,0,1,1,fdfffeca,1
17540,17540,0,1,1,00e4ffc9,1
17541,17541,0,1,1,012efed4,1
17542,17542,0,1,1,00b8fe6d,1
17543,17543,0,1,1,ffd8fe02,1
17544,17544,0,1,1,00ec00a4,1
17545,17545,0,1,1,0195003f,1
17546,17546,0,1,1,01bcfff9,1
17547,17547,0,1,1,0194fe91,1
17548,17548,0,1,1,fff60165,1
17549,17549,0,1,1,00cd01a9,1
17550,17550,0,1,1,014901ab,1
17551,17551,0,1,1,02210098,1
17552,17552,0,1,1,ff02007e,1
17553,17553,0,1,1,fef20130,1
17554,17554,0,1,1,ff06021b,1
17555,17555,0,1,1,003f01e0,1
17556,17556,0,1,1,ff2cff82,1
17557,17557,0,1,1,fec0fff3,1
17558,17558,0,1,1,fe160068,1
17559,17559,0,1,1,fed10124,1
17560,17560,0,1,1,0025ff17,1
17561,17561,0,1,1,ff3efeea,1
17562,17562,0,1,1,fe83fed6,1
17563,17563,0,1,1,fe21ffa1,1
17564,17564,0,1,1,0188ff71,1
17565,17565,0,1,1,0085fe6b,1
17566,17566,0,1,1,0060fde5,1
17567,17567,0,1,1,ff16fdc0,1
17568,17568,0,1,1,014c01b2,1
17569,17569,0,1,1,01d8fff4,1
17570,17570,0,1,1,01d2ffcd,1
17571,17571,0,1,1,019bfe65,1
17572,17572,0,1,1,ff770214,1
17573,17573,0,1,1,00df0184,1
17574,17574,0,1,1,0112011f,1
17575,17575,0,1,1,0181ffad,1
17576,17576,0,1,1,fdf90126,1
17577,17577,0,1,1,ff2e019c,1
17578,17578,0,1,1,ffbe01ce,1
17579,17579,0,1,1,019f0131,1
17580,17580,0,1,1,fe0ffed3,1
17581,17581,0,1,1,fdc50051,1
17582,17582,0,1,1,fe2000ea,1
17583,17583,0,1,1,ff1601f4,1
17584,17584,0,1,1,003ffe32,1
17585,17585,0,1,1,feb3fde8,1
17586,17586,0,1,1,fe58fe99,1
17587,17587,0,1,1,fddaff6d,1
17588,17588,0,1,1,01c8ffa2,1
17589,17589,0,1,1,00e1fda3,1
17590,17590,0,1,1,0030fde3,1
17591,17591,0,1,1,ff2cfe41,1
17592,17592,0,1,1,012001b1,1
17593,17593,0,1,1,0250ffa6,1
17594,17594,0,1,1,023dff1e,1
17595,17595,0,1,1,00e5fd9c,1
17596,17596,0,1,1,fec80275,1
17597,17597,0,1,1,017801ce,1
17598,17598,0,1,1,021601b5,1
17599,17599,0,1,1,0322ff8c,1
17600,17600,0,1,1,fd22002f,1
17601,17601,0,1,1,ff05020c,1
17602,17602,0,1,1,ffa5029a,1
17603,17603,0,1,1,016a0236,1
17604,17604,0,1,1,fe4afdf4,1
17605,17605,0,1,1,fda7ffb7,1
17606,17606,0,1,1,fdc2013b,1
17607,17607,0,1,1,feea021e,1
17608,17608,0,1,1,00f0fdcf,1
17609,17609,0,1,1,ff3efd97,1
17610,17610,0,1,1,fe0ffe9e,1
17611,17611,0,1,1,fdb9ffab,1
17612,17612,0,1,1,0251ffb1,1
17613,17613,0,1,1,01bbfda4,1
17614,17614,0,1,1,004bfda4,1
17615,17615,0,1,1,febefd5f,1
17616,17616,0,1,1,00fd0228,1
17617,17617,0,1,1,03100078,1
17618,17618,0,1,1,026fffbe,1
17619,17619,0,1,1,01fefdd9,1
17620,17620,0,1,1,fe6c01bd,1
17621,17621,0,1,1,010602ac,1
17622,17622,0,1,1,014001f9,1
17623,17623,0,1,1,02370052,1
17624,17624,0,1,1,fdddff9e,1
17625,17625,0,1,1,fe7c01e8,1
17626,17626,0,1,1,ff150252,1
17627,17627,0,1,1,00c10175,1
17628,17628,0,1,1,fee4fe48,1
17629,17629,0,1,1,fdc80006,1
17630,17630,0,1,1,fd870107,1
17631,17631,0,1,1,ffac01a2,1
17632,17632,0,1,1,00fefe1c,1
17633,17633,0,1,1,ff15fd67,1
17634,17634,0,1,1,fd65fdf3,1
17635,17635,0,1,1,fdd1ffec,1
17636,17636,0,1,1,02380004,1
17637,17637,0,1,1,01fffe33,1
17638,17638,0,1,1,00e9fd13,1
17639,17639,0,1,1,ff5efda0,1
17640,17640,0,1,1,00d70236,1
17641,17641,0,1,1,024c0108,1
17642,17642,0,1,1,028bfffa,1
17643,17643,0,1,1,01bcfe41,1
17644,17644,0,1,1,fe9101b2,1
17645,17645,0,1,1,003f022c,1
17646,17646,0,1,1,00f901ab,1
17647,17647,0,1,1,01eaffcf,1
17648,17648,0,1,1,fd8e0020,1
17649,17649,0,1,1,fe710191,1
17650,17650,0,1,1,ff32022a,1
17651,17651,0,1,1,01bd0180,1
17652,17652,0,1,1,fe88fd95,1
17653,17653,0,1,1,fd78ff75,1
17654,17654,0,1,1,fd6e0034,1
17655,17655,0,1,1,ff4101ec,1
17656,17656,0,1,1,0169fe08,1
17657,17657,0,1,1,ff85fd26,1
17658,17658,0,1,1,fe90fdbf,1
17659,17659,0,1,1,fe210003,1
17660,17660,0,1,1,01e20047,1
17661,17661,0,1,1,0214fe60,1
17662,17662,0,1,1,013cfe26,1
17663,17663,0,1,1,ff7ffe4c,1
17664,17664,0,1,1,00950227,1
17665,17665,0,1,1,026c00ca,1
17666,17666,0,1,1,021effdb,1
17667,17667,0,1,1,014ffe47,1
17668,17668,0,1,1,fe56017c,1
17669,17669,0,1,1,0069023e,1
17670,17670,0,1,1,015901e2,1
17671,17671,0,1,1,021effd6,1
17672,17672,0,1,1,fd69ff30,1
17673,17673,0,1,1,fe180155,1
17674,17674,0,1,1,fed90227,1
17675,17675,0,1,1,01a901b2,1
17676,17676,0,1,1,ff6cfd8f,1
17677,17677,0,1,1,fe51fe9e,1
17678,17678,0,1,1,fdccfffd,1
17679,17679,0,1,1,ff640215,1
17680,17680,0,1,1,0177fe69,1
17681,17681,0,1,1,008afe2e,1
17682,17682,0,1,1,ff0efe4c,1
17683,17683,0,1,1,fdf3005c,1
17684,17684,0,1,1,02040032,1
17685,17685,0,1,1,01d9ff20,1
17686,17686,0,1,1,0122fe79,1
17687,17687,0,1,1,fed1fe01,1
17688,17688,0,1,1,00ae020e,1
17689,17689,0,1,1,01d9010c,1
17690,17690,0,1,1,018a0096,1
17691,17691,0,1,1,014cfe28,1
17692,17692,0,1,1,fe490140,1
17693,17693,0,1,1,002401b0,1
17694,17694,0,1,1,0003015d,1
17695,17695,0,1,1,01f60009,1
17696,17696,0,1,1,fe38ff07,1
17697,17697,0,1,1,fedc00e0,1
17698,17698,0,1,1,ff09010b,1
17699,17699,0,1,1,0118016a,1
17700,17700,0,1,1,ff8ffe3b,1
17701,17701,0,1,1,fea9ffc9,1
17702,17702,0,1,1,fe79001f,1
17703,17703,0,1,1,ff470188,1
17704,17704,0,1,1,0114fe8f,1
17705,17705,0,1,1,ff8cfe75,1
17706,17706,0,1,1,ff00fefe,1
17707,17707,0,1,1,fe65ffab,1
17708,17708,0,1,1,019f005d,1
17709,17709,0,1,1,01a4fefb,1
17710,17710,0,1,1,001efeb5,1
17711,17711,0,1,1,ffb5fe5f,1
17712,17712,0,1,1,00710177,1
17713,17713,0,1,1,01c000b0,1
17714,17714,0,1,1,00f3ff64,1
17715,17715,0,1,1,013ffe60,1
17716,17716,0,1,1,fef800bf,1
17717,17717,0,1,1,00b40190,1
17718,17718,0,1,1,00f90067,1
17719,17719,0,1,1,01bcffaa,1
17720,17720,0,1,1,fe9effd1,1
17721,17721,0,1,1,ff3101c0,1
17722,17722,0,1,1,000f01a3,1
17723,17723,0,1,1,02050148,1
17724,17724,0,1,1,ff77fe68,1
17725,17725,0,1,1,fe16fffc,1
17726,17726,0,1,1,fe1700ac,1
17727,17727,0,1,1,ffb401e3,1
17728,17728,0,1,1,00cefec9,1
17729,17729,0,1,1,ff55fe6c,1
17730,17730,0,1,1,fe2afe6a,1
17731,17731,0,1,1,feab005e,1
17732,17732,0,1,1,01730010,1
17733,17733,0,1,1,0140fef1,1
17734,17734,0,1,1,00a5fddd,1
17735,17735,0,1,1,ff8ffeb5,1
17736,17736,0,1,1,009f012b,1
17737,17737,0,1,1,020b004f,1
17738,17738,0,1,1,01dbff1c,1
17739,17739,0,1,1,0148feba,1
17740,17740,0,1,1,ff2c0130,1
17741,17741,0,1,1,00ac0266,1
17742,17742,0,1,1,0188016e,1
17743,17743,0,1,1,020700a1,1
17744,17744,0,1,1,fe2fffac,1
17745,17745,0,1,1,fe32019f,1
17746,17746,0,1,1,ff6001f1,1
17747,17747,0,1,1,012701d2,1
17748,17748,0,1,1,ffd4fe7e,1
17749,17749,0,1,1,fe39ff49,1
17750,17750,0,1,1,fe4f0045,1
17751,17751,0,1,1,ff1f0193,1
17752,17752,0,1,1,00bbfe9a,1
17753,17753,0,1,1,ffb4fe10,1
17754,17754,0,1,1,fe7afe8c,1
17755,17755,0,1,1,fe52006a,1
17756,17756,0,1,1,018b0019,1
17757,17757,0,1,1,0183ff49,1
17758,17758,0,1,1,00eafe51,1
17759,17759,0,1,1,ff78fec1,1
17760,17760,0,1,1,00970168,1
17761,17761,0,1,1,017b012f,1
17762,17762,0,1,1,019afff8,1
17763,17763,0,1,1,00c1ff1b,1
17764,17764,0,1,1,ff1a00d3,1
17765,17765,0,1,1,ffac0163,1
17766,17766,0,1,1,005e011d,1
17767,17767,0,1,1,0105000e,1
17768,17768,0,1,1,fec9ffa8,1
17769,17769,0,1,1,fed700e6,1
17770,17770,0,1,1,ff61011b,1
17771,17771,0,1,1,00fd0102,1
17772,17772,0,1,1,ff9eff12,1
17773,17773,0,1,1,ff0aff74,1
17774,17774,0,1,1,fea90015,1
17775,17775,0,1,1,ffc4010f,1
17776,17776,0,1,1,0083fe7a,1
17777,17777,0,1,1,ff9dfeff,1
17778,17778,0,1,1,ff06fee6,1
17779,17779,0,1,1,fec9006a,1
17780,17780,0,1,1,01860037,1
17781,17781,0,1,1,00f5ff6f,1
17782,17782,0,1,1,0042fed8,1
17783,17783,0,1,1,ffa9ff5c,1
17784,17784,0,1,1,0077014c,1
17785,17785,0,1,1,011700ab,1
17786,17786,0,1,1,00e2ff8c,1
17787,17787,0,1,1,fffeff37,1
17788,17788,0,1,1,ff4100df,1
17789,17789,0,1,1,000f0110,1
17790,17790,0,1,1,009a0059,1
17791,17791,0,1,1,010fff65,1
17792,17792,0,1,1,feab0006,1
17793,17793,0,1,1,ff260121,1
17794,17794,0,1,1,000b00d8,1
17795,17795,0,1,1,011f0099,1
17796,17796,0,1,1,ff59fe9a,1
17797,17797,0,1,1,fea2ff87,1
17798,17798,0,1,1,fecf003a,1
17799,17799,0,1,1,003b0109,1
17800,17800,0,1,1,00cdfeed,1
17801,17801,0,1,1,ffd0ff40,1
17802,17802,0,1,1,ff26ff47,1
17803,17803,0,1,1,ffaa0120,1
17804,17804,0,1,1,00e6000b,1
17805,17805,0,1,1,0065ff9a,1
17806,17806,0,1,1,ffb3feb7,1
17807,17807,0,1,1,fe910020,1
17808,17808,0,1,1,00a000a1,1
17809,17809,0,1,1,00a8fffd,1
17810,17810,0,1,1,00d8fea3,1
17811,17811,0,1,1,ff5afe48,1
17812,17812,0,1,1,ff16012b,1
17813,17813,0,1,1,005900fc,1
17814,17814,0,1,1,015c004b,1
17815,17815,0,1,1,01b2fefd,1
17816,17816,0,1,1,fedeff29,1
17817,17817,0,1,1,ff330060,1
17818,17818,0,1,1,00470082,1
17819,17819,0,1,1,01930076,1
17820,17820,0,1,1,ff94fefd,1
17821,17821,0,1,1,ff60003f,1
17822,17822,0,1,1,ffd800fa,1
17823,17823,0,1,1,01250227,1
17824,17824,0,1,1,007afe88,1
17825,17825,0,1,1,fedfff62,1
17826,17826,0,1,1,fe770029,1
17827,17827,0,1,1,fe580242,1
17828,17828,0,1,1,01abfffe,1
17829,17829,0,1,1,00abfede,1
17830,17830,0,1,1,ffb9fe0c,1
17831,17831,0,1,1,fde8feef,1
17832,17832,0,1,1,002f00ca,1
17833,17833,0,1,1,00e00040,1
17834,17834,0,1,1,0104fef8,1
17835,17835,0,1,1,fff0fe8d,1
17836,17836,0,1,1,fff9003c,1
17837,17837,0,1,1,00a900a2,1
17838,17838,0,1,1,01beffe9,1
17839,17839,0,1,1,0164feb5,1
17840,17840,0,1,1,ff6e0037,1
17841,17841,0,1,1,ffb60155,1
17842,17842,0,1,1,00dc01d2,1
17843,17843,0,1,1,02300125,1
17844,17844,0,1,1,ffacff20,1
17845,17845,0,1,1,febe0045,1
17846,17846,0,1,1,fe7a0147,1
17847,17847,0,1,1,ff9c0297,1
17848,17848,0,1,1,008fff62,1
17849,17849,0,1,1,ff0fff54,1
17850,17850,0,1,1,fe66ff5a,1
17851,17851,0,1,1,fe0d00bf,1
17852,17852,0,1,1,00f9ffb4,1
17853,17853,0,1,1,fff0ff2d,1
17854,17854,0,1,1,ffa1fe27,1
17855,17855,0,1,1,fe24fefb,1
17856,17856,0,1,1,0106008e,1
17857,17857,0,1,1,00fbff84,1
17858,17858,0,1,1,015bfea5,1
17859,17859,0,1,1,003dfdd4,1
17860,17860,0,1,1,ffda011c,1
17861,17861,0,1,1,00af011c,1
17862,17862,0,1,1,01aa009c,1
17863,17863,0,1,1,01e9ff74,1
17864,17864,0,1,1,ff2e0097,1
17865,17865,0,1,1,ff680112,1
17866,17866,0,1,1,00460195,1
17867,17867,0,1,1,015c0105,1
17868,17868,0,1,1,ff0eff63,1
17869,17869,0,1,1,fe740049,1
17870,17870,0,1,1,feae00e4,1
17871,17871,0,1,1,ffdf01e7,1
17872,17872,0,1,1,000fff3c,1
17873,17873,0,1,1,feedfeee,1
17874,17874,0,1,1,fe78ff40,1
17875,17875,0,1,1,fea400cd,1
17876,17876,0,1,1,00b8ff48,1
17877,17877,0,1,1,0067fe9b,1
17878,17878,0,1,1,ffe6fde1,1
17879,17879,0,1,1,fe83fefd,1
17880,17880,0,1,1,01220095,1
17881,17881,0,1,1,014fffa5,1
17882,17882,0,1,1,01cefec9,1
17883,17883,0,1,1,0067fe55,1
17884,17884,0,1,1,ff520117,1
17885,17885,0,1,1,006c0131,1
17886,17886,0,1,1,01c00135,1
17887,17887,0,1,1,01c7ffd1,1
17888,17888,0,1,1,ff29ff9f,1
17889,17889,0,1,1,ffa600a2,1
17890,17890,0,1,1,00000155,1
17891,17891,0,1,1,012b0131,1
17892,17892,0,1,1,ff7cff19,1
17893,17893,0,1,1,fee20077,1
17894,17894,0,1,1,fea80128,1
17895,17895,0,1,1,ffb90218,1
17896,17896,0,1,1,006ffeb6,1
17897,17897,0,1,1,ff37ff16,1
17898,17898,0,1,1,fe48fee9,1
17899,17899,0,1,1,fe2700b5,1
17900,17900,0,1,1,0192ffd9,1
17901,17901,0,1,1,007bfeff,1
17902,17902,0,1,1,0083fe46,1
17903,17903,0,1,1,fea0fef2,1
17904,17904,0,1,1,006b0095,1
17905,17905,0,1,1,00b60038,1
17906,17906,0,1,1,0145ff68,1
17907,17907,0,1,1,0028feb3,1
17908,17908,0,1,1,004700b3,1
17909,17909,0,1,1,006900c3,1
17910,17910,0,1,1,015600a7,1
17911,17911,0,1,1,0173ff6b,1
17912,17912,0,1,1,ff6e002d,1
17913,17913,0,1,1,ff8f00ff,1
17914,17914,0,1,1,ffdb0156,1
17915,17915,0,1,1,00d8012e,1
17916,17916,0,1,1,fff4ff78,1
17917,17917,0,1,1,feba0022,1
17918,17918,0,1,1,feba0070,1
17919,17919,0,1,1,ff5f0178,1
17920,17920,0,1,1,001bffe0,1
17921,17921,0,1,1,ff38ff90,1
17922,17922,0,1,1,feffff16,1
17923,17923,0,1,1,fe79009c,1
17924,17924,0,1,1,0079ff6c,1
17925,17925,0,1,1,ffabfeda,1
17926,17926,0,1,1,0016fe84,1
17927,17927,0,1,1,fea0febd,1
17928,17928,0,1,1,011e0036,1
17929,17929,0,1,1,00edff7f,1
17930,17930,0,1,1,0186ff2c,1
17931,17931,0,1,1,0092fe50,1
17932,17932,0,1,1,005e00e6,1
17933,17933,0,1,1,009000b5,1
17934,17934,0,1,1,011200d9,1
17935,17935,0,1,1,0150ffd4,1
17936,17936,0,1,1,fff500a5,1
17937,17937,0,1,1,ffbc010a,1
17938,17938,0,1,1,003a010f,1
17939,17939,0,1,1,00d100d1,1
17940,17940,0,1,1,ff5a007d,1
17941,17941,0,1,1,fe9c0092,1
17942,17942,0,1,1,fec600b3,1
17943,17943,0,1,1,ffa3014f,1
17944,17944,0,1,1,ff33ff67,1
17945,17945,0,1,1,fe71ff2c,1
17946,17946,0,1,1,fed3fed4,1
17947,17947,0,1,1,fe7b0002,1
17948,17948,0,1,1,0085fee9,1
17949,17949,0,1,1,ffddfe35,1
17950,17950,0,1,1,0091fe61,1
17951,17951,0,1,1,ffa8fee3,1
17952,17952,0,1,1,0175001f,1
17953,17953,0,1,1,012fff39,1
17954,17954,0,1,1,01adff49,1
17955,17955,0,1,1,0075ff2c,1
17956,17956,0,1,1,00840170,1
17957,17957,0,1,1,00e20095,1
17958,17958,0,1,1,01760136,1
17959,17959,0,1,1,013d0006,1
17960,17960,0,1,1,ff6200e2,1
17961,17961,0,1,1,ffab0127,1
17962,17962,0,1,1,ffd30188,1
17963,17963,0,1,1,00580124,1
17964,17964,0,1,1,fea6002b,1
17965,17965,0,1,1,fe410067,1
17966,17966,0,1,1,fe8400b6,1
17967,17967,0,1,1,ff560114,1
17968,17968,0,1,1,ff6afebe,1
17969,17969,0,1,1,ff02fe69,1
17970,17970,0,1,1,ff1cfeaf,1
17971,17971,0,1,1,feb3ffd4,1
17972,17972,0,1,1,0106ff39,1
17973,17973,0,1,1,0092fe79,1
17974,17974,0,1,1,00d1feed,1
17975,17975,0,1,1,ffc7ff17,1
17976,17976,0,1,1,00e80092,1
17977,17977,0,1,1,0148ffd4,1
17978,17978,0,1,1,01470013,1
17979,17979,0,1,1,0078ffa1,1
17980,17980,0,1,1,003100d1,1
17981,17981,0,1,1,009d00ce,1
17982,17982,0,1,1,00ce011b,1
17983,17983,0,1,1,0091ffe0,1
17984,17984,0,1,1,ff620078,1
17985,17985,0,1,1,ff6700a1,1
17986,17986,0,1,1,ff3a0134,1
17987,17987,0,1,1,00380097,1
17988,17988,0,1,1,ff5fffca,1
17989,17989,0,1,1,ff37ffdc,1
17990,17990,0,1,1,fed8ffb2,1
17991,17991,0,1,1,ff9d0082,1
17992,17992,0,1,1,ffbaff35,1
17993,17993,0,1,1,ff8fff5f,1
17994,17994,0,1,1,ffd6ff17,1
17995,17995,0,1,1,ff870002,1
17996,17996,0,1,1,00edfee5,1
17997,17997,0,1,1,0007ff31,1
17998,17998,0,1,1,004bff66,1
17999,17999,0,1,1,ff72ffce,1
18000,18000,0,1,1,018400b3,1
18001,18001,0,1,1,00c8ffbc,1
18002,18002,0,1,1,00cbfff7,1
18003,18003,0,1,1,fff6ff54,1
18004,18004,0,1,1,00380123,1
18005,18005,0,1,1,00360060,1
18006,18006,0,1,1,0006007a,1
18007,18007,0,1,1,007bffd7,1
18008,18008,0,1,1,ff910119,1
18009,18009,0,1,1,ffea008c,1
18010,18010,0,1,1,fffcfff9,1
18011,18011,0,1,1,0056004e,1
18012,18012,0,1,1,fedf0019,1
18013,18013,0,1,1,fed8004a,1
18014,18014,0,1,1,fff8000d,1
18015,18015,0,1,1,ffcd0060,1
18016,18016,0,1,1,ff51fef8,1
18017,18017,0,1,1,fee7fef1,1
18018,18018,0,1,1,ffdeffd0,1
18019,18019,0,1,1,ffa20057,1
18020,18020,0,1,1,00abff48,1
18021,18021,0,1,1,0050feb1,1
18022,18022,0,1,1,0058ffef,1
18023,18023,0,1,1,ffccffe8,1
18024,18024,0,1,1,011b002b,1
18025,18025,0,1,1,0104ff3f,1
18026,18026,0,1,1,0049ffb5,1
18027,18027,0,1,1,ff53000c,1
18028,18028,0,1,1,007e011c,1
18029,18029,0,1,1,00cc0087,1
18030,18030,0,1,1,009a003e,1
18031,18031,0,1,1,ffc1ff36,1
18032,18032,0,1,1,ff55012a,1
18033,18033,0,1,1,ffcf00ac,1
18034,18034,0,1,1,002100c0,1
18035,18035,0,1,1,009effad,1
18036,18036,0,1,1,feb0fffd,1
18037,18037,0,1,1,ff520019,1
18038,18038,0,1,1,ff94005d,1
18039,18039,0,1,1,00370050,1
18040,18040,0,1,1,ff8bfeb4,1
18041,18041,0,1,1,ff27ff41,1
18042,18042,0,1,1,ff9fffd2,1
18043,18043,0,1,1,ffb70065,1
18044,18044,0,1,1,00efff1f,1
18045,18045,0,1,1,0022febd,1
18046,18046,0,1,1,ffc5ffa2,1
18047,18047,0,1,1,ff6f003e,1
18048,18048,0,1,1,0139005e,1
18049,18049,0,1,1,0118ff52,1
18050,18050,0,1,1,003aff4c,1
18051,18051,0,1,1,ff33ff52,1
18052,18052,0,1,1,00250147,1
18053,18053,0,1,1,01070073,1
18054,18054,0,1,1,00c20011,1
18055,18055,0,1,1,0065ff51,1
18056,18056,0,1,1,fede00d1,1
18057,18057,0,1,1,ffab0105,1
18058,18058,0,1,1,005300f3,1
18059,18059,0,1,1,007affec,1
18060,18060,0,1,1,ff0eff91,1
18061,18061,0,1,1,ff31ffdb,1
18062,18062,0,1,1,ff980060,1
18063,18063,0,1,1,0038002e,1
18064,18064,0,1,1,ff7ffeec,1
18065,18065,0,1,1,ff75ff0e,1
18066,18066,0,1,1,ff520032,1
18067,18067,0,1,1,ffee0080,1
18068,18068,0,1,1,011bfea2,1
18069,18069,0,1,1,00b6fec6,1
18070,18070,0,1,1,ff70ff1c,1
18071,18071,0,1,1,fefb003a,1
18072,18072,0,1,1,018600b4,1
18073,18073,0,1,1,016d0041,1
18074,18074,0,1,1,00d7ff82,1
18075,18075,0,1,1,ff6afee2,1
18076,18076,0,1,1,00340113,1
18077,18077,0,1,1,002400df,1
18078,18078,0,1,1,0014004e,1
18079,18079,0,1,1,002fff1e,1
18080,18080,0,1,1,ff830128,1
18081,18081,0,1,1,ffcf0087,1
18082,18082,0,1,1,00150036,1
18083,18083,0,1,1,0142ff6b,1
18084,18084,0,1,1,fe5effdc,1
18085,18085,0,1,1,ff0b0025,1
18086,18086,0,1,1,ff9c001e,1
18087,18087,0,1,1,00b800d1,1
18088,18088,0,1,1,ffbbfe73,1
18089,18089,0,1,1,ffa0fee3,1
18090,18090,0,1,1,ffbdff67,1
18091,18091,0,1,1,ffa30084,1
18092,18092,0,1,1,00fdff36,1
18093,18093,0,1,1,0096ff4e,1
18094,18094,0,1,1,0062ffbb,1
18095,18095,0,1,1,ff8c005f,1
18096,18096,0,1,1,01760035,1
18097,18097,0,1,1,00caffd4,1
18098,18098,0,1,1,0044ff94,1
18099,18099,0,1,1,ff23ff5c,1
18100,18100,0,1,1,007201ab,1
18101,18101,0,1,1,008900a3,1
18102,18102,0,1,1,00c60029,1
18103,18103,0,1,1,008fff1c,1
18104,18104,0,1,1,fec800d4,1
18105,18105,0,1,1,ff9a0078,1
18106,18106,0,1,1,00050084,1
18107,18107,0,1,1,00940014,1
18108,18108,0,1,1,fefdff8c,1
18109,18109,0,1,1,ff83ffc1,1
18110,18110,0,1,1,ffcc001c,1
18111,18111,0,1,1,0079003d,1
18112,18112,0,1,1,ffb2feaa,1
18113,18113,0,1,1,ffafffab,1
18114,18114,0,1,1,ffdc0016,1
18115,18115,0,1,1,fffd010c,1
18116,18116,0,1,1,0171ff3b,1
18117,18117,0,1,1,005aff13,1
18118,18118,0,1,1,ffebff84,1
18119,18119,0,1,1,febbffc1,1
18120,18120,0,1,1,014200eb,1
18121,18121,0,1,1,00b7ffee,1
18122,18122,0,1,1,0082ffc4,1
18123,18123,0,1,1,ffd8fefd,1
18124,18124,0,1,1,ffde0187,1
18125,18125,0,1,1,00750013,1
18126,18126,0,1,1,0064002e,1
18127,18127,0,1,1,00a3ff55,1
18128,18128,0,1,1,feaa005d,1
18129,18129,0,1,1,001f0082,1
18130,18130,0,1,1,0039004b,1
18131,18131,0,1,1,00d3002b,1
18132,18132,0,1,1,ff42ff3c,1
18133,18133,0,1,1,ffa40015,1
18134,18134,0,1,1,ffe000b1,1
18135,18135,0,1,1,002800fc,1
18136,18136,0,1,1,0053ff00,1
18137,18137,0,1,1,ffbcff84,1
18138,18138,0,1,1,ff690006,1
18139,18139,0,1,1,ff1f0046,1
18140,18140,0,1,1,0132ffe9,1
18141,18141,0,1,1,007fff4b,1
18142,18142,0,1,1,ffa5ff8f,1
18143,18143,0,1,1,ff72ff83,1
18144,18144,0,1,1,009a0101,1
18145,18145,0,1,1,00b9002f,1
18146,18146,0,1,1,0041ff8d,1
18147,18147,0,1,1,ffd9ff39,1
18148,18148,0,1,1,ff7a00dd,1
18149,18149,0,1,1,0054006d,1
18150,18150,0,1,1,007fffea,1
18151,18151,0,1,1,00b1ff20,1
18152,18152,0,1,1,ff390009,1
18153,18153,0,1,1,fff40064,1
18154,18154,0,1,1,001f008d,1
18155,18155,0,1,1,00e7006f,1
18156,18156,0,1,1,ff58ff74,1
18157,18157,0,1,1,ffa3000f,1
18158,18158,0,1,1,ff830003,1
18159,18159,0,1,1,fff5009a,1
18160,18160,0,1,1,0032ff55,1
18161,18161,0,1,1,0017ffc1,1
18162,18162,0,1,1,ffedffb1,1
18163,18163,0,1,1,ffbafffa,1
18164,18164,0,1,1,00d9ff90,1
18165,18165,0,1,1,000dffaa,1
18166,18166,0,1,1,fff6ff96,1
18167,18167,0,1,1,ffa3ffca,1
18168,18168,0,1,1,00ec0095,1
18169,18169,0,1,1,00b3ffcd,1
18170,18170,0,1,1,0050ffaa,1
18171,18171,0,1,1,0042ff60,1
18172,18172,0,1,1,ffe80139,1
18173,18173,0,1,1,007d00d1,1
18174,18174,0,1,1,006d0021,1
18175,18175,0,1,1,00b90004,1
18176,18176,0,1,1,ff490053,1
18177,18177,0,1,1,ff5b0053,1
18178,18178,0,1,1,fff4fff2,1
18179,18179,0,1,1,ffde0061,1
18180,18180,0,1,1,ff09ffe7,1
18181,18181,0,1,1,ffa90005,1
18182,18182,0,1,1,003e0006,1
18183,18183,0,1,1,0041ffdd,1
18184,18184,0,1,1,ffb2feef,1
18185,18185,0,1,1,ff87ff74,1
18186,18186,0,1,1,fff1000b,1
18187,18187,0,1,1,00410074,1
18188,18188,0,1,1,0144ff63,1
18189,18189,0,1,1,0093ff15,1
18190,18190,0,1,1,002dff83,1
18191,18191,0,1,1,ffb20039,1
18192,18192,0,1,1,007d0113,1
18193,18193,0,1,1,00ff0084,1
18194,18194,0,1,1,00a1001c,1
18195,18195,0,1,1,fff00013,1
18196,18196,0,1,1,ff6f006d,1
18197,18197,0,1,1,ffc00092,1
18198,18198,0,1,1,00380060,1
18199,18199,0,1,1,ff9cffd0,1
18200,18200,0,1,1,ff700002,1
18201,18201,0,1,1,ffd40011,1
18202,18202,0,1,1,ffd20036,1
18203,18203,0,1,1,0039ffcc,1
18204,18204,0,1,1,ffaeff35,1
18205,18205,0,1,1,ffdafff7,1
18206,18206,0,1,1,ffcefff8,1
18207,18207,0,1,1,ffef0011,1
18208,18208,0,1,1,00cfff86,1
18209,18209,0,1,1,003fffc2,1
18210,18210,0,1,1,002aff9a,1
18211,18211,0,1,1,0014ffc9,1
18212,18212,0,1,1,00d8003e,1
18213,18213,0,1,1,0032001a,1
18214,18214,0,1,1,0057001c,1
